	dataset	diversity	num_taxa	rank	sample	taxa	transporter	substrate_category	type	name	abbreviation
1327	mg	1.7800557415527942	4	order	120516	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1328	mg	1.8668734524549917	4	order	120531	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1329	mg	1.0660914334863418	3	order	120604	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1330	mg	1.94863937001809	6	order	120613	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1331	mg	2.1087808649236974	7	order	120619	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1332	mg	1.8964444901950899	5	order	120628	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1333	mg	1.7380141374023959	4	order	120705	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1334	mg	1.8572404556311053	4	order	120709	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1335	mg	1.4444589608331986	3	order	120717	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1336	mg	2.2254106455693416	7	order	120802	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1337	mg	2.1018409059086958	5	order	120806	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1338	mg	1.9579515218417969	6	order	120813	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1339	mg	2.1225702307978307	6	order	120820	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1340	mg	1.5693418415999005	3	order	120823	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1341	mg	1.38740083724224	3	order	120828	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1342	mg	1.3335074965198341	3	order	120903	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1343	mg	1.9339189188272488	6	order	120920	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1344	mg	1.651895152801768	5	order	120924	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1345	mg	1.9106635671574528	6	order	121001	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1346	mg	1.5178271557312366	3	order	121004	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1347	mg	1.6026798149798345	4	order	121015	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1348	mg	1.3655037625794504	3	order	121022	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1349	mg	1.8347265502772145	5	order	121028	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1350	mg	1.6278021874475297	4	order	121105	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1351	mg	1.246965810840059	4	order	121128	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1352	mg	1.2612122703941315	5	order	121220	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1000	mt	3.546141048009758	29	order	120516	all	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1001	mt	3.117647523832301	23	order	120613	all	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1002	mt	3.3771601676556937	31	order	120712	all	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1003	mt	2.5836183844077882	26	order	120813	all	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1004	mt	2.9753651019129594	34	order	120927	all	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1005	mt	3.409997293556511	38	order	121024	all	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1006	mt	3.7653912951707595	36	order	121220	all	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1007	mt	3.731525886697502	36	order	130123	all	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1008	mt	4.210312928618829	36	order	130226	all	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1009	mt	3.3397549134768054	28	order	130403	all	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1010	mt	3.1001480857240864	24	order	130416	all	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1011	mt	3.2940928380853616	28	order	130422	all	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1012	mt	3.148689355973579	18	order	130507	all	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1013	mt	2.810243667105739	16	order	130605	all	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1014	mt	2.8462956923974034	22	order	130705	all	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1015	mt	3.628527196972942	25	order	130815	all	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1016	mt	3.7187107523101885	24	order	130905	all	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1017	mt	3.4987479975567477	24	order	131003	all	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1018	mt	3.4322237219486427	23	order	140408	all	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1019	mt	2.098359006839692	7	order	140506	all	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1020	mt	2.6008493406764073	17	order	140604	all	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1021	mt	1.7616164164053791	23	order	140709	all	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1022	mt	3.62098643224494	29	order	140820	all	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1023	mt	3.832454573415663	23	order	140916	all	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1024	mt	3.73055546333871	26	order	141013	all	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1000	mt	3.2430686444374706	24	order	120516	Bacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1001	mt	2.6929856450341974	18	order	120613	Bacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1002	mt	3.1325446223548963	25	order	120712	Bacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1003	mt	3.021398841144509	20	order	120813	Bacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1004	mt	2.601542321774732	29	order	120927	Bacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1005	mt	3.215355853516562	33	order	121024	Bacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1006	mt	3.6265969924855854	29	order	121220	Bacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1007	mt	3.7029082206526107	33	order	130123	Bacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1008	mt	3.9071576740398535	30	order	130226	Bacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1009	mt	3.078052733738596	23	order	130403	Bacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1010	mt	3.047583251744762	21	order	130416	Bacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1011	mt	3.2031152922481168	23	order	130422	Bacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1012	mt	3.0260387278690803	15	order	130507	Bacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1013	mt	2.4101293766883907	12	order	130605	Bacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1014	mt	2.6695106945061085	18	order	130705	Bacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1015	mt	3.296205876660245	21	order	130815	Bacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1016	mt	3.3084120233923904	19	order	130905	Bacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1017	mt	3.3057903264661594	22	order	131003	Bacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1018	mt	3.3110008952923926	20	order	140408	Bacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1019	mt	1.5563884673449164	5	order	140506	Bacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1020	mt	2.0963084612056875	13	order	140604	Bacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1021	mt	1.654507742031277	20	order	140709	Bacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1022	mt	3.3296173548006216	24	order	140820	Bacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1023	mt	3.57422341948372	20	order	140916	Bacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1024	mt	3.575429296610465	22	order	141013	Bacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1000	mt	-1	0	order	120516	Eukaryota	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1001	mt	-1	0	order	120613	Eukaryota	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1002	mt	-1	0	order	120712	Eukaryota	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1003	mt	-1	0	order	120813	Eukaryota	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1004	mt	-1	0	order	120927	Eukaryota	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1005	mt	-1	0	order	121024	Eukaryota	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1006	mt	-1	0	order	121220	Eukaryota	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1007	mt	-1	0	order	130123	Eukaryota	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1008	mt	-1	0	order	130226	Eukaryota	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1009	mt	-1	0	order	130403	Eukaryota	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1010	mt	-1	0	order	130416	Eukaryota	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1011	mt	-1	0	order	130422	Eukaryota	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1012	mt	-1	0	order	130507	Eukaryota	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1013	mt	-1	0	order	130605	Eukaryota	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1014	mt	-1	0	order	130705	Eukaryota	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1015	mt	-1	0	order	130815	Eukaryota	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1016	mt	-1	0	order	130905	Eukaryota	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1017	mt	-1	0	order	131003	Eukaryota	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1018	mt	-1	0	order	140408	Eukaryota	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1019	mt	-1	0	order	140506	Eukaryota	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1020	mt	-1	0	order	140604	Eukaryota	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1021	mt	-1	0	order	140709	Eukaryota	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1022	mt	-1	0	order	140820	Eukaryota	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1023	mt	-1	0	order	140916	Eukaryota	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1024	mt	-1	0	order	141013	Eukaryota	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1000	mt	1.151552889464358	5	order	120516	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1001	mt	1.2637349777335465	5	order	120613	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1002	mt	0.6667169424725933	5	order	120712	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1003	mt	0.7979471769474625	6	order	120813	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1004	mt	1.6245400306374602	4	order	120927	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1005	mt	1.7782700661716213	5	order	121024	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1006	mt	1.7452550640232167	6	order	121220	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1007	mt	0.8023391331740216	2	order	130123	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1008	mt	2.11335236533137	5	order	130226	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1009	mt	1.3202974228180595	4	order	130403	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1010	mt	1.3448828781178048	3	order	130416	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1011	mt	1.6497698014851405	4	order	130422	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1012	mt	0.8855183863031078	2	order	130507	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1013	mt	1.797547267040096	4	order	130605	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1014	mt	1.4331680718424777	4	order	130705	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1015	mt	1.708993910504242	4	order	130815	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1016	mt	1.9414080442140647	5	order	130905	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1017	mt	0.9937325172503674	2	order	131003	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1018	mt	0.9881883423768353	2	order	140408	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1019	mt	-0.0	1	order	140506	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1020	mt	1.5341607965920006	4	order	140604	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1021	mt	1.4235559889999896	3	order	140709	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1022	mt	1.6201328362130836	4	order	140820	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1023	mt	1.2311124474580823	3	order	140916	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1024	mt	1.4520795165807256	3	order	141013	Cyanobacteria	T3	Phosphate	3a	pst: phosphate ABC transporter	PI
1650	mg	3.2548647667216133	21	order	120314	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1651	mg	2.8718074125852477	21	order	120322	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1652	mg	3.0657084347328833	16	order	120328	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1653	mg	3.3331898383890777	15	order	120403	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1654	mg	3.0947325693191363	15	order	120416	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1655	mg	3.0894946153239955	16	order	120419	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1656	mg	2.8216027137212367	11	order	120423	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1657	mg	2.807252445829669	11	order	120516	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1658	mg	2.9781956038546338	17	order	120531	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1659	mg	2.607121070422189	11	order	120604	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1660	mg	2.8882863145949242	15	order	120613	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1661	mg	2.4243671291827606	16	order	120619	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1662	mg	2.6632159973414566	16	order	120628	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1663	mg	2.3831747409943915	11	order	120705	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1664	mg	2.8239851619203256	13	order	120709	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1665	mg	2.3920714176991753	10	order	120717	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1666	mg	3.225741647294143	16	order	120802	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1667	mg	3.324720483681372	17	order	120806	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1668	mg	3.3837330069736233	22	order	120813	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1669	mg	2.7594549777927484	17	order	120820	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1670	mg	3.106944396898476	21	order	120823	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1671	mg	2.1560084391860372	8	order	120828	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1672	mg	2.233361181738788	9	order	120903	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1673	mg	3.000952384295259	21	order	120920	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1674	mg	3.2508803959425596	20	order	120924	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1675	mg	3.1729267236705643	22	order	121001	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1676	mg	3.2147726638592578	18	order	121004	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1677	mg	3.0865025433115525	21	order	121015	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1678	mg	2.809991082489542	16	order	121022	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1679	mg	3.10498943545477	18	order	121028	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1680	mg	3.52923800648547	19	order	121105	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1681	mg	3.163664519834422	21	order	121128	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1682	mg	3.450020317940029	26	order	121220	all	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1650	mg	3.224004041448825	20	order	120314	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1651	mg	2.8500260684081145	20	order	120322	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1652	mg	3.0657084347328833	16	order	120328	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1653	mg	3.3331898383890777	15	order	120403	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1654	mg	3.0947325693191363	15	order	120416	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1655	mg	3.0894946153239955	16	order	120419	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1656	mg	2.8216027137212367	11	order	120423	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1657	mg	2.8072524458296693	11	order	120516	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1658	mg	2.9336879422947084	16	order	120531	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1659	mg	2.607121070422189	11	order	120604	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1660	mg	2.8882863145949242	15	order	120613	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1661	mg	2.3340177986076998	13	order	120619	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1662	mg	2.5542356168039873	14	order	120628	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1663	mg	2.3338354065617954	10	order	120705	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1664	mg	2.8239851619203264	13	order	120709	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1665	mg	2.3920714176991753	10	order	120717	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1666	mg	3.1285989609298115	14	order	120802	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1667	mg	3.190051012683634	15	order	120806	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1668	mg	3.2476825582925573	20	order	120813	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1669	mg	2.586144363646934	15	order	120820	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1670	mg	2.970484666757579	20	order	120823	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1671	mg	2.1560084391860377	8	order	120828	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1672	mg	2.233361181738788	9	order	120903	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1673	mg	2.953093045554703	20	order	120920	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1674	mg	3.160407653731196	19	order	120924	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1675	mg	3.1257831178433646	21	order	121001	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1676	mg	3.1757953969050567	17	order	121004	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1677	mg	3.013263164200278	20	order	121015	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1678	mg	2.7328399988349026	15	order	121022	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1679	mg	2.918040452107216	16	order	121028	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1680	mg	3.52923800648547	19	order	121105	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1681	mg	3.10303398245917	20	order	121128	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1682	mg	3.395092102098751	24	order	121220	Bacteria	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1650	mg	-1	0	order	120314	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1651	mg	-1	0	order	120322	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1652	mg	-1	0	order	120328	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1653	mg	-1	0	order	120403	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1654	mg	-1	0	order	120416	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1655	mg	-1	0	order	120419	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1656	mg	-1	0	order	120423	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1657	mg	-1	0	order	120516	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1658	mg	-1	0	order	120531	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1659	mg	-1	0	order	120604	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1660	mg	-1	0	order	120613	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1661	mg	-1	0	order	120619	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1662	mg	-1	0	order	120628	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1663	mg	-1	0	order	120705	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1664	mg	-1	0	order	120709	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1665	mg	-1	0	order	120717	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1666	mg	-1	0	order	120802	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1667	mg	-1	0	order	120806	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1668	mg	-1	0	order	120813	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1669	mg	-1	0	order	120820	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1670	mg	-1	0	order	120823	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
1671	mg	-1	0	order	120828	Eukaryota	T37	Phosphonate	3a	PhnT: 2-aminoethylphosphonate ABC transport system, ATP-binding component PhnT	PO
